task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch
1704	70/f8d5d0	1143599	eeg_frontal_bs_concatenating_processor	[EV2_15_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_15_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_15_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet]	eeg_frontal_bs_concatenating_processor ([EV2_15_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_15_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_15_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.610	2026-06-30 13:18:14.659	2026-06-30 13:18:14.925	315ms	177ms	-	95.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	6.8 KB	837	28	0	8 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/70/f8d5d045cf71ae7677f77dca99b58f	-
1707	db/3a30f4	1143714	eeg_parietal_contrast_result_collector	EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet	eeg_parietal_contrast_result_collector (EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.692	2026-06-30 13:18:14.716	2026-06-30 13:18:14.940	248ms	154ms	-	99.6%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.5 MB	2.9 KB	836	24	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/db/3a30f47e9a1029d7a9703570b3a7dc	-
1706	5c/938c6e	1143691	eeg_parietal_bs_concatenating_processor	[EV2_26_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_26_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_26_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet]	eeg_parietal_bs_concatenating_processor ([EV2_26_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_26_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_26_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.676	2026-06-30 13:18:14.691	2026-06-30 13:18:14.962	286ms	172ms	-	100.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	6.8 KB	837	28	0	8 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/5c/938c6e8e5df30aa26cc597477d5b14	-
1709	33/7e2de9	1143869	eeg_frontal_contrast_result_collector	EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet	eeg_frontal_contrast_result_collector (EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.737	2026-06-30 13:18:14.806	2026-06-30 13:18:14.988	251ms	165ms	-	98.2%	0.1%	29.4 MB	221.3 MB	29.4 MB	281.7 MB	6.5 MB	2.8 KB	837	21	0	4 KB	12	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/33/7e2de99b5259752cb0c4e9f402dc43	-
1711	34/4280ad	1144138	anova_combined_result_collector	anova_epochs_anova.parquet	anova_combined_result_collector (anova_epochs_anova.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.817	2026-06-30 13:18:14.905	2026-06-30 13:18:15.066	249ms	177ms	-	91.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.1 KB	836	18	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/34/4280ade6aa6f1c610d777699da493b	-
1708	80/c04ee8	1143791	eeg_parietal_bs_concatenating_processor	[EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet]	eeg_parietal_bs_concatenating_processor ([EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.708	2026-06-30 13:18:14.806	2026-06-30 13:18:15.066	358ms	173ms	-	99.3%	0.1%	28.8 MB	220.4 MB	28.8 MB	282.3 MB	6.5 MB	6.8 KB	837	28	0	8 KB	12	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/80/c04ee8f98f317d7db7da419267a58b	-
1712	9e/511d1f	1144589	eeg_parietal_contrast_result_collector	EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet	eeg_parietal_contrast_result_collector (EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.943	2026-06-30 13:18:14.962	2026-06-30 13:18:15.184	241ms	164ms	-	100.4%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	2.8 KB	836	22	0	4 KB	7	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/9e/511d1f1012330e589bb6fa69724da5	-
1713	3e/0c0bc5	1144626	eeg_frontal_contrast_result_collector	EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet	eeg_frontal_contrast_result_collector (EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.957	2026-06-30 13:18:14.989	2026-06-30 13:18:15.213	256ms	178ms	-	98.0%	0.1%	27.9 MB	219.8 MB	27.9 MB	281.7 MB	6.5 MB	2.8 KB	836	20	0	4 KB	13	14	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/3e/0c0bc50615032f4eb52f0aab8f94e1	-
1710	16/d908cd	1144582	eeg_frontal_bs_concatenating_processor	[EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet]	eeg_frontal_bs_concatenating_processor ([EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_12_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.931	2026-06-30 13:18:14.940	2026-06-30 13:18:15.220	289ms	195ms	-	90.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	6.7 KB	838	28	0	8 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/16/d908cd9c9c7cfd732c45e370139bb8	-
1714	a0/65b26e	1144675	eeg_parietal_bs_concatenating_processor	[EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet]	eeg_parietal_bs_concatenating_processor ([EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.979	2026-06-30 13:18:14.989	2026-06-30 13:18:15.256	277ms	186ms	-	100.0%	0.0%	3.8 MB	7.3 MB	3.8 MB	7.3 MB	6.5 MB	6.9 KB	837	38	0	8 KB	8	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/a0/65b26e008af8131e6b9c97c9843b93	-
1715	36/a53b79	1144808	anova_combined_result_collector	anova_epochs_anova.parquet	anova_combined_result_collector (anova_epochs_anova.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.005	2026-06-30 13:18:15.067	2026-06-30 13:18:15.277	272ms	190ms	-	97.7%	0.1%	27.7 MB	219.8 MB	27.7 MB	281.7 MB	6.5 MB	3.2 KB	836	25	0	4 KB	12	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/36/a53b79e5fce841e4f57537b46584e8	-
1717	51/bad70c	1145126	eeg_parietal_contrast_result_collector	EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet	eeg_parietal_contrast_result_collector (EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.096	2026-06-30 13:18:15.167	2026-06-30 13:18:15.352	256ms	182ms	-	90.7%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.5 MB	2.8 KB	836	21	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/51/bad70cc415b4f0e11d27dbdc77d394	-
1716	62/f1f170	1145096	eeg_frontal_bs_concatenating_processor	[EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet]	eeg_frontal_bs_concatenating_processor ([EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_07_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.081	2026-06-30 13:18:15.166	2026-06-30 13:18:15.367	286ms	194ms	-	90.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	6.8 KB	836	28	0	8 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/62/f1f170b752ed758ec879de6f398551	-
1718	81/a752ac	1145527	eeg_frontal_contrast_result_collector	EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet	eeg_frontal_contrast_result_collector (EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.201	2026-06-30 13:18:15.213	2026-06-30 13:18:15.445	244ms	169ms	-	91.4%	0.1%	29.1 MB	221.2 MB	29.1 MB	281.7 MB	6.5 MB	2.8 KB	836	19	0	4 KB	12	5	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/81/a752ac1b46a8c85c4e190807551bd3	-
1720	6f/974624	1145551	eeg_frontal_contrast_result_collector	EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet	eeg_frontal_contrast_result_collector (EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.225	2026-06-30 13:18:15.257	2026-06-30 13:18:15.485	260ms	174ms	-	95.4%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.5 MB	2.8 KB	836	18	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/6f/974624767549467fe174ae69beb9ad	-
1721	a8/9a56d0	1145582	anova_combined_result_collector	anova_epochs_anova.parquet	anova_combined_result_collector (anova_epochs_anova.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.240	2026-06-30 13:18:15.257	2026-06-30 13:18:15.501	261ms	177ms	-	97.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.1 KB	837	18	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/a8/9a56d0105a6bc700ab47d11633d721	-
1723	11/f6a8cb	1145889	eeg_parietal_contrast_result_collector	EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet	eeg_parietal_contrast_result_collector (EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.293	2026-06-30 13:18:15.352	2026-06-30 13:18:15.558	265ms	179ms	-	97.3%	0.1%	28 MB	219.8 MB	28 MB	281.7 MB	6.5 MB	2.8 KB	835	18	0	4 KB	12	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/11/f6a8cba5f91e95554ff03a9e8aa62c	-
1722	18/f04d53	1145749	eeg_frontal_bs_concatenating_processor	[EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet]	eeg_frontal_bs_concatenating_processor ([EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_05_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.272	2026-06-30 13:18:15.352	2026-06-30 13:18:15.558	286ms	182ms	-	97.6%	0.1%	28.7 MB	220.3 MB	28.7 MB	282.3 MB	6.5 MB	6.8 KB	837	28	0	8 KB	12	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/18/f04d53ac3f31b914abb901409a223c	-
1724	ea/ef0403	1146104	eeg_parietal_bs_concatenating_processor	[EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet]	eeg_parietal_bs_concatenating_processor ([EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol1_eeg_parietal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol2_eeg_parietal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_bscol3_eeg_parietal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.367	2026-06-30 13:18:15.445	2026-06-30 13:18:15.638	271ms	181ms	-	102.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	6.8 KB	837	38	0	8 KB	7	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/ea/ef0403eee42088ce6c129995942cf5	-
1725	50/37ed5f	1146193	eeg_frontal_bs_concatenating_processor	[EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet]	eeg_frontal_bs_concatenating_processor ([EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_13_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.381	2026-06-30 13:18:15.446	2026-06-30 13:18:15.666	285ms	191ms	-	96.8%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	6.7 KB	836	28	0	8 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/50/37ed5f2ac3b644eace8c8437e54a53	-
1726	2e/97e799	1146477	eeg_frontal_contrast_result_collector	EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet	eeg_frontal_contrast_result_collector (EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.458	2026-06-30 13:18:15.486	2026-06-30 13:18:15.732	274ms	190ms	-	102.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	2.8 KB	837	21	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/2e/97e7990b402366a889947c796db6e8	-
1727	7d/0f4cb8	1146663	anova_combined_result_collector	anova_epochs_anova.parquet	anova_combined_result_collector (anova_epochs_anova.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.501	2026-06-30 13:18:15.558	2026-06-30 13:18:15.769	268ms	187ms	-	98.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	3.1 KB	836	18	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/7d/0f4cb80fd0e2a6b73633fce9c1ef7b	-
1728	93/cfb654	1146704	eeg_frontal_bs_concatenating_processor	[EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet]	eeg_frontal_bs_concatenating_processor ([EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol1_eeg_frontal_bs.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol2_eeg_frontal_bs.parquet, EV2_14_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_bscol3_eeg_frontal_bs.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.514	2026-06-30 13:18:15.558	2026-06-30 13:18:15.792	278ms	182ms	-	99.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	6.8 KB	838	28	0	8 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/93/cfb6544e8a0deea476105b0f0113d4	-
1729	db/0d1026	1146955	eeg_parietal_contrast_result_collector	EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet	eeg_parietal_contrast_result_collector (EV2_09_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.574	2026-06-30 13:18:15.638	2026-06-30 13:18:15.835	261ms	176ms	-	99.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.5 MB	2.8 KB	835	22	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/db/0d10261ebb42b2e084894a07980050	-
1730	1d/06b7b7	1146970	eeg_frontal_contrast_result_collector	EV2_04_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet	eeg_frontal_contrast_result_collector (EV2_04_eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_binned_ols_contrast.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:15.589	2026-06-30 13:18:15.639	2026-06-30 13:18:15.851	262ms	179ms	-	97.3%	0.1%	29.3 MB	221.2 MB	29.3 MB	281.7 MB	6.5 MB	2.8 KB	836	22	0	4 KB	12	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/1d/06b7b7f6c30df04c37b20bff0ed5fb	-
1693	fa/7685af	1141724	l2_lmm_consolidator	[eda_epochs_eda_amp_lmm.parquet, eda_epochs_eda_amp_lmm_contrasts.parquet, bvp_epochs_bvp_peaks_interv_lmm.parquet, bvp_epochs_bvp_peaks_interv_lmm_contrasts.parquet, eeg_epochs_eeg_psd_fai_epochs_lmm.parquet, eeg_epochs_eeg_psd_fai_epochs_lmm_contrasts.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_lmm.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_lmm_contrasts.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_lmm.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_lmm_contrasts.parquet]	l2_lmm_consolidator ([eda_epochs_eda_amp_lmm.parquet, eda_epochs_eda_amp_lmm_contrasts.parquet, bvp_epochs_bvp_peaks_interv_lmm.parquet, bvp_epochs_bvp_peaks_interv_lmm_contrasts.parquet, eeg_epochs_eeg_psd_fai_epochs_lmm.parquet, eeg_epochs_eeg_psd_fai_epochs_lmm_contrasts.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_lmm.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_frontal_filter_lmm_contrasts.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_lmm.parquet, eeg_epochs_eeg_windowed_psd_all_eeg_roi_psd_all_parietal_filter_lmm_contrasts.parquet])	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:18:14.021	2026-06-30 13:18:14.123	2026-06-30 13:18:15.934	1.9s	1.7s	-	216.7%	0.7%	220.3 MB	4.7 GB	220.3 MB	4.7 GB	50.7 MB	383.3 KB	6140	147	0	396 KB	159	92	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/fa/7685afd8fcd5f49475117942f38682	-
